Dates,NiKKEI,FTSE100,S&P500
31/01/2014,14914.53,6510.44,1782.59
03/02/2014,14619.13,6465.66,1741.89
04/02/2014,14008.47,6449.27,1755.2
05/02/2014,14180.38,6457.89,1751.64
06/02/2014,14155.12,6558.28,1773.43
07/02/2014,14462.41,6571.68,1797.02
10/02/2014,14718.34,6591.55,1799.84
11/02/2014,14718.34,6672.66,1819.75
12/02/2014,14800.06,6675.03,1819.26
13/02/2014,14534.74,6659.42,1829.83
14/02/2014,14313.03,6663.62,1838.63
17/02/2014,14393.11,6736,1838.63
18/02/2014,14843.24,6796.43,1840.76
19/02/2014,14766.53,6796.71,1828.75
20/02/2014,14449.18,6812.99,1839.78
21/02/2014,14865.67,6838.06,1836.25
24/02/2014,14837.68,6865.86,1847.61
25/02/2014,15051.6,6830.5,1845.12
26/02/2014,14970.97,6799.15,1845.16
27/02/2014,14923.11,6810.27,1854.29
28/02/2014,14841.07,6809.7,1859.45
03/03/2014,14652.23,6708.35,1845.73
04/03/2014,14721.48,6823.77,1873.91
05/03/2014,14897.63,6775.42,1873.81
06/03/2014,15134.75,6788.49,1877.03
07/03/2014,15274.07,6712.67,1878.04
10/03/2014,15120.14,6689.45,1877.17
11/03/2014,15224.11,6685.52,1867.63
12/03/2014,14830.39,6620.9,1868.2
13/03/2014,14815.98,6553.78,1846.34
14/03/2014,14327.66,6527.89,1841.13
17/03/2014,14277.67,6568.35,1858.83
18/03/2014,14411.27,6605.28,1872.25
19/03/2014,14462.52,6573.13,1860.77
20/03/2014,14224.23,6542.44,1872.01
21/03/2014,14224.23,6557.17,1866.52
24/03/2014,14475.3,6520.39,1857.44
25/03/2014,14423.19,6604.89,1865.62
26/03/2014,14477.16,6605.3,1852.56
27/03/2014,14622.89,6588.32,1849.04
28/03/2014,14696.03,6615.58,1857.62
31/03/2014,14827.83,6598.37,1872.34
01/04/2014,14791.99,6652.61,1885.52
02/04/2014,14946.32,6659.04,1890.9
03/04/2014,15071.88,6649.14,1888.77
04/04/2014,15063.77,6695.55,1865.09
07/04/2014,14808.85,6622.84,1845.04
08/04/2014,14606.88,6590.69,1851.96
09/04/2014,14299.69,6635.61,1872.18
10/04/2014,14300.12,6641.97,1833.08
11/04/2014,13960.05,6561.7,1815.69
14/04/2014,13910.16,6583.76,1830.61
15/04/2014,13996.81,6541.61,1842.98
16/04/2014,14417.68,6584.17,1862.31
17/04/2014,14417.53,6625.25,1864.85
18/04/2014,14516.27,6625.25,1864.85
21/04/2014,14512.38,6625.25,1871.89
22/04/2014,14388.77,6681.76,1879.55
23/04/2014,14546.27,6674.74,1875.39
24/04/2014,14404.99,6703,1878.61
25/04/2014,14429.26,6685.69,1863.4
28/04/2014,14288.23,6700.16,1869.43
29/04/2014,14288.23,6769.91,1878.33
30/04/2014,14304.11,6780.03,1883.95
01/05/2014,14485.13,6808.87,1883.68
02/05/2014,14457.51,6822.42,1881.14
05/05/2014,14457.51,6822.42,1884.66
06/05/2014,14457.51,6798.56,1867.72
07/05/2014,14033.45,6796.44,1878.21
08/05/2014,14163.78,6839.25,1875.63
09/05/2014,14199.59,6814.57,1878.48
12/05/2014,14149.52,6851.75,1896.65
13/05/2014,14425.44,6873.08,1897.45
14/05/2014,14405.76,6878.49,1888.53
15/05/2014,14298.21,6840.89,1870.85
16/05/2014,14096.59,6855.81,1877.86
19/05/2014,14006.44,6844.55,1885.08
20/05/2014,14075.25,6802,1872.83
21/05/2014,14042.17,6821.04,1888.03
22/05/2014,14337.79,6820.56,1892.49
23/05/2014,14462.17,6815.75,1900.53
26/05/2014,14602.52,6815.75,1900.53
27/05/2014,14636.52,6844.94,1911.91
28/05/2014,14670.95,6851.22,1909.78
29/05/2014,14681.72,6871.29,1920.03
30/05/2014,14632.38,6844.51,1923.57
02/06/2014,14935.92,6864.1,1924.97
03/06/2014,15034.25,6836.3,1924.24
04/06/2014,15067.96,6818.63,1927.88
05/06/2014,15079.37,6813.49,1940.46
06/06/2014,15077.24,6858.21,1949.44
09/06/2014,15124,6875,1951.27
10/06/2014,14994.8,6873.55,1950.79
11/06/2014,15069.48,6838.87,1943.89
12/06/2014,14973.53,6843.11,1930.11
13/06/2014,15097.84,6777.85,1936.16
16/06/2014,14933.29,6754.64,1937.78
17/06/2014,14975.97,6766.77,1941.99
18/06/2014,15115.8,6778.56,1956.98
19/06/2014,15361.16,6808.11,1959.48
20/06/2014,15349.42,6825.2,1962.87
23/06/2014,15369.28,6800.56,1962.61
24/06/2014,15376.24,6787.07,1949.98
25/06/2014,15266.61,6733.62,1959.53
26/06/2014,15308.49,6735.12,1957.22
27/06/2014,15095,6757.77,1960.96
30/06/2014,15162.1,6743.94,1960.23
01/07/2014,15326.2,6802.92,1973.32
02/07/2014,15369.97,6816.37,1974.62
03/07/2014,15348.29,6865.21,1985.44
04/07/2014,15437.13,6866.05,1985.44
07/07/2014,15379.44,6823.51,1977.65
08/07/2014,15314.41,6738.45,1963.71
09/07/2014,15302.65,6718.04,1972.83
10/07/2014,15216.47,6672.37,1964.68
11/07/2014,15164.04,6690.17,1967.57
14/07/2014,15296.82,6746.14,1977.1
15/07/2014,15395.16,6710.45,1973.28
16/07/2014,15379.3,6784.67,1981.57
17/07/2014,15370.26,6738.32,1958.12
18/07/2014,15215.71,6749.45,1978.22
21/07/2014,15215.71,6728.44,1973.63
22/07/2014,15343.28,6795.34,1983.53
23/07/2014,15328.56,6798.15,1987.01
24/07/2014,15284.42,6821.46,1987.98
25/07/2014,15457.87,6791.55,1978.34
28/07/2014,15529.4,6788.07,1978.91
29/07/2014,15618.07,6807.75,1969.95
30/07/2014,15646.23,6773.44,1970.07
31/07/2014,15620.77,6730.11,1930.67
01/08/2014,15523.11,6679.18,1925.15
04/08/2014,15474.5,6677.52,1938.99
05/08/2014,15320.31,6682.48,1920.21
06/08/2014,15159.79,6636.16,1920.24
07/08/2014,15232.37,6597.37,1909.57
08/08/2014,14778.37,6567.36,1931.59
11/08/2014,15130.52,6632.82,1936.92
12/08/2014,15161.31,6632.42,1933.75
13/08/2014,15213.63,6656.68,1946.72
14/08/2014,15314.57,6685.26,1955.18
15/08/2014,15318.34,6689.08,1955.06
18/08/2014,15322.6,6741.25,1971.74
19/08/2014,15449.79,6779.31,1981.6
20/08/2014,15454.45,6755.48,1986.51
21/08/2014,15586.2,6777.66,1992.37
22/08/2014,15539.19,6775.25,1988.4
25/08/2014,15613.25,6775.25,1997.92
26/08/2014,15521.22,6822.76,2000.02
27/08/2014,15534.82,6830.66,2000.12
28/08/2014,15459.86,6805.8,1996.74
29/08/2014,15424.59,6819.75,2003.37
01/09/2014,15476.6,6825.31,2003.37
02/09/2014,15668.6,6829.17,2002.28
03/09/2014,15728.35,6873.58,2000.72
04/09/2014,15676.18,6877.97,1997.65
05/09/2014,15668.68,6855.1,2007.71
08/09/2014,15705.11,6834.77,2001.54
09/09/2014,15749.15,6829,1988.44
10/09/2014,15788.78,6830.11,1995.69
11/09/2014,15909.2,6799.62,1997.45
12/09/2014,15948.29,6806.96,1985.54
15/09/2014,15948.29,6804.21,1984.13
16/09/2014,15911.53,6792.24,1998.98
17/09/2014,15888.67,6780.9,2001.57
18/09/2014,16067.57,6819.29,2011.36
19/09/2014,16321.17,6837.92,2010.4
22/09/2014,16205.9,6773.63,1994.29
23/09/2014,16205.9,6676.08,1982.77
24/09/2014,16167.45,6706.27,1998.3
25/09/2014,16374.14,6639.71,1965.99
26/09/2014,16229.86,6649.39,1982.85
29/09/2014,16310.64,6646.6,1977.8
30/09/2014,16173.52,6622.72,1972.29
01/10/2014,16082.25,6557.52,1946.16
02/10/2014,15661.99,6446.39,1946.17
03/10/2014,15708.65,6527.91,1967.9
06/10/2014,15890.95,6563.65,1964.82
07/10/2014,15783.83,6495.58,1935.1
08/10/2014,15595.98,6482.24,1968.89
09/10/2014,15478.93,6431.85,1928.21
10/10/2014,15300.55,6339.97,1906.13
13/10/2014,15300.55,6366.24,1874.74
14/10/2014,14936.51,6392.68,1877.7
15/10/2014,15073.52,6211.64,1862.49
16/10/2014,14738.38,6195.91,1862.76
17/10/2014,14532.51,6310.29,1886.76
20/10/2014,15111.23,6267.07,1904.01
21/10/2014,14804.28,6372.33,1941.28
22/10/2014,15195.77,6399.73,1927.11
23/10/2014,15138.96,6419.15,1950.82
24/10/2014,15291.64,6388.73,1964.58
27/10/2014,15388.72,6363.46,1961.63
28/10/2014,15329.91,6402.17,1985.05
29/10/2014,15553.91,6453.87,1982.3
30/10/2014,15658.2,6463.55,1994.65
31/10/2014,16413.76,6546.47,2018.05
03/11/2014,16413.76,6487.97,2017.81
04/11/2014,16862.47,6453.97,2012.1
05/11/2014,16937.32,6539.14,2023.57
06/11/2014,16792.48,6551.15,2031.21
07/11/2014,16880.38,6567.24,2031.92
10/11/2014,16780.53,6611.25,2038.26
11/11/2014,17124.11,6627.4,2039.68
12/11/2014,17197.05,6611.04,2038.25
13/11/2014,17392.79,6635.45,2039.33
14/11/2014,17490.83,6654.37,2039.82
17/11/2014,16973.8,6671.97,2041.32
18/11/2014,17344.06,6709.13,2051.8
19/11/2014,17288.75,6696.6,2048.72
20/11/2014,17300.86,6678.9,2052.75
21/11/2014,17357.51,6750.76,2063.5
24/11/2014,17357.51,6729.79,2069.41
25/11/2014,17407.62,6731.14,2067.03
26/11/2014,17383.58,6729.17,2072.83
27/11/2014,17248.5,6723.42,2072.83
28/11/2014,17459.85,6722.62,2067.56
01/12/2014,17590.1,6656.37,2053.44
02/12/2014,17663.22,6742.1,2066.55
03/12/2014,17720.43,6716.63,2074.33
04/12/2014,17887.21,6679.37,2071.92
05/12/2014,17920.45,6742.84,2075.37
08/12/2014,17935.64,6672.15,2060.31
09/12/2014,17813.38,6529.47,2059.82
10/12/2014,17412.58,6500.04,2026.14
11/12/2014,17257.4,6461.7,2035.33
12/12/2014,17371.58,6300.63,2002.33
15/12/2014,17099.4,6182.72,1989.63
16/12/2014,16755.32,6331.83,1972.74
17/12/2014,16819.73,6336.48,2012.89
18/12/2014,17210.05,6466,2061.23
19/12/2014,17621.4,6545.27,2070.65
22/12/2014,17635.14,6576.74,2078.54
23/12/2014,17635.14,6598.18,2082.17
24/12/2014,17854.23,6609.93,2081.88
25/12/2014,17808.75,6609.93,2081.88
26/12/2014,17818.96,6609.93,2088.77
29/12/2014,17729.84,6633.51,2090.57
30/12/2014,17450.77,6547,2080.35
31/12/2014,17450.77,6566.09,2058.9
01/01/2015,17450.77,6566.09,2058.9
02/01/2015,17450.77,6547.8,2058.2
05/01/2015,17408.71,6417.16,2020.58
06/01/2015,16883.19,6366.51,2002.61
07/01/2015,16885.33,6419.83,2025.9
08/01/2015,17167.1,6569.96,2062.14
09/01/2015,17197.73,6501.14,2044.81
12/01/2015,17197.73,6501.42,2028.26
13/01/2015,17087.71,6542.2,2023.03
14/01/2015,16795.96,6388.46,2011.27
15/01/2015,17108.7,6498.78,1992.67
16/01/2015,16864.16,6550.27,2019.42
19/01/2015,17014.29,6585.53,2019.42
20/01/2015,17366.3,6620.1,2022.55
21/01/2015,17280.48,6728.04,2032.12
22/01/2015,17329.02,6796.63,2063.15
23/01/2015,17511.75,6832.83,2051.82
26/01/2015,17468.52,6852.4,2057.09
27/01/2015,17768.3,6811.61,2029.55
28/01/2015,17795.73,6825.94,2002.16
29/01/2015,17606.22,6810.6,2021.25
30/01/2015,17674.39,6749.4,1994.99
02/02/2015,17558.04,6782.55,2020.85
03/02/2015,17335.85,6871.8,2050.03
04/02/2015,17678.74,6860.02,2041.51
05/02/2015,17504.62,6865.93,2062.52
06/02/2015,17648.5,6853.44,2055.47
09/02/2015,17711.93,6837.15,2046.74
10/02/2015,17652.68,6829.12,2068.59
11/02/2015,17652.68,6818.17,2068.53
12/02/2015,17979.72,6828.11,2088.48
13/02/2015,17913.36,6873.52,2096.99
16/02/2015,18004.77,6857.05,2096.99
17/02/2015,17987.09,6898.13,2100.34
18/02/2015,18199.17,6898.08,2099.68
19/02/2015,18264.79,6888.9,2097.45
20/02/2015,18332.3,6915.2,2110.3
23/02/2015,18466.92,6912.16,2109.66
24/02/2015,18603.48,6949.63,2115.48
25/02/2015,18585.2,6935.38,2113.86
26/02/2015,18785.79,6949.73,2110.74
27/02/2015,18797.94,6946.66,2104.5
02/03/2015,18826.88,6940.64,2117.39
03/03/2015,18815.16,6889.13,2107.78
04/03/2015,18703.6,6919.24,2098.53
05/03/2015,18751.84,6961.14,2101.04
06/03/2015,18971,6911.8,2071.26
09/03/2015,18790.55,6876.47,2079.43
10/03/2015,18665.11,6702.84,2044.16
11/03/2015,18723.52,6721.51,2040.24
12/03/2015,18991.11,6761.07,2065.95
13/03/2015,19254.25,6740.58,2053.4
16/03/2015,19246.06,6804.08,2081.19
17/03/2015,19437,6837.61,2074.28
18/03/2015,19544.48,6945.2,2099.5
19/03/2015,19476.56,6962.32,2089.27
20/03/2015,19560.22,7022.51,2108.1
23/03/2015,19754.36,7037.67,2104.42
24/03/2015,19713.45,7019.68,2091.5
25/03/2015,19746.2,6990.97,2061.05
26/03/2015,19471.12,6895.33,2056.15
27/03/2015,19285.63,6855.02,2061.02
30/03/2015,19411.4,6891.43,2086.24
31/03/2015,19206.99,6773.04,2067.89
01/04/2015,19034.84,6809.5,2059.69
02/04/2015,19312.79,6833.46,2066.96
03/04/2015,19435.08,6833.46,2066.96
06/04/2015,19397.98,6833.46,2080.62
07/04/2015,19640.54,6961.77,2076.33
08/04/2015,19789.81,6937.41,2081.9
09/04/2015,19937.72,7015.36,2091.18
10/04/2015,19907.63,7089.77,2102.06
13/04/2015,19905.46,7064.3,2092.43
14/04/2015,19908.68,7075.26,2095.84
15/04/2015,19869.76,7096.78,2106.63
16/04/2015,19885.77,7060.45,2104.99
17/04/2015,19652.88,6994.63,2081.18
20/04/2015,19634.49,7052.13,2100.4
21/04/2015,19909.09,7062.93,2097.29
22/04/2015,20133.9,7028.24,2107.96
23/04/2015,20187.65,7053.67,2112.93
24/04/2015,20020.04,7070.7,2117.69
27/04/2015,19983.32,7103.98,2108.92
28/04/2015,20058.95,7030.53,2114.76
29/04/2015,20058.95,6946.28,2106.85
30/04/2015,19520.01,6960.63,2085.51
01/05/2015,19531.63,6985.95,2108.29
04/05/2015,19531.63,6985.95,2114.49
05/05/2015,19531.63,6927.58,2089.46
06/05/2015,19531.63,6933.74,2080.15
07/05/2015,19291.99,6886.95,2088
08/05/2015,19379.19,7046.82,2116.1
11/05/2015,19620.91,7029.85,2105.33
12/05/2015,19624.84,6933.8,2099.12
13/05/2015,19764.72,6949.63,2098.48
14/05/2015,19570.24,6973.04,2121.1
15/05/2015,19732.92,6960.49,2122.73
18/05/2015,19890.27,6968.87,2129.2
19/05/2015,20026.38,6995.1,2127.83
20/05/2015,20196.56,7007.26,2125.85
21/05/2015,20202.87,7013.47,2130.82
22/05/2015,20264.41,7031.72,2126.06
25/05/2015,20413.77,7031.72,2126.06
26/05/2015,20437.48,6948.99,2104.2
27/05/2015,20472.58,7033.33,2123.48
28/05/2015,20551.46,7040.92,2120.79
29/05/2015,20563.15,6984.43,2107.39
01/06/2015,20569.87,6953.58,2111.73
02/06/2015,20543.19,6928.27,2109.6
03/06/2015,20473.51,6950.46,2114.07
04/06/2015,20488.19,6859.24,2095.84
05/06/2015,20460.9,6804.6,2092.83
08/06/2015,20457.19,6790.04,2079.28
09/06/2015,20096.3,6753.8,2080.15
10/06/2015,20046.36,6830.27,2105.2
11/06/2015,20382.97,6846.74,2108.86
12/06/2015,20407.08,6784.92,2094.11
15/06/2015,20387.79,6710.52,2084.43
16/06/2015,20257.94,6710.1,2096.29
17/06/2015,20219.27,6680.55,2100.44
18/06/2015,19990.82,6707.88,2121.24
19/06/2015,20174.24,6710.45,2109.99
22/06/2015,20428.19,6825.67,2122.85
23/06/2015,20809.42,6834.87,2124.2
24/06/2015,20868.03,6844.8,2108.58
25/06/2015,20771.4,6807.82,2102.31
26/06/2015,20706.15,6753.7,2101.49
29/06/2015,20109.95,6620.48,2057.64
30/06/2015,20235.73,6520.98,2063.11
01/07/2015,20329.32,6608.59,2077.42
02/07/2015,20522.5,6630.47,2076.78
03/07/2015,20539.79,6585.78,2076.78
06/07/2015,20112.12,6535.68,2068.76
07/07/2015,20376.59,6432.21,2081.34
08/07/2015,19737.64,6490.7,2046.68
09/07/2015,19855.5,6581.63,2051.31
10/07/2015,19779.83,6673.38,2076.62
13/07/2015,20089.77,6737.95,2099.6
14/07/2015,20385.33,6753.75,2108.95
15/07/2015,20463.33,6753.75,2107.4
16/07/2015,20600.12,6796.45,2124.29
17/07/2015,20650.92,6775.08,2126.64
20/07/2015,20650.92,6788.69,2128.28
21/07/2015,20841.97,6769.07,2119.21
22/07/2015,20593.67,6667.34,2114.15
23/07/2015,20683.95,6655.01,2102.15
24/07/2015,20544.53,6579.81,2079.65
27/07/2015,20350.1,6505.13,2067.64
28/07/2015,20328.89,6555.28,2093.25
29/07/2015,20302.91,6631,2108.57
30/07/2015,20522.83,6668.87,2108.63
31/07/2015,20585.24,6696.28,2103.84
03/08/2015,20548.11,6688.62,2098.04
04/08/2015,20520.36,6686.57,2093.32
05/08/2015,20614.06,6752.41,2099.84
06/08/2015,20664.44,6747.09,2083.56
07/08/2015,20724.56,6718.49,2077.57
10/08/2015,20808.69,6736.22,2104.18
11/08/2015,20720.75,6664.54,2084.07
12/08/2015,20392.77,6571.19,2086.05
13/08/2015,20595.55,6568.33,2083.39
14/08/2015,20519.45,6550.74,2091.54
17/08/2015,20620.26,6550.3,2102.44
18/08/2015,20554.47,6526.29,2096.92
19/08/2015,20222.63,6403.45,2079.61
20/08/2015,20033.52,6367.89,2035.73
21/08/2015,19435.83,6187.65,1970.89
24/08/2015,18540.68,5898.87,1893.21
25/08/2015,17806.7,6081.34,1867.61
26/08/2015,18376.83,5979.2,1940.51
27/08/2015,18574.44,6192.03,1987.66
28/08/2015,19136.32,6247.94,1988.87
31/08/2015,18890.48,6247.94,1972.18
01/09/2015,18165.69,6058.54,1913.85
02/09/2015,18095.4,6083.31,1948.86
03/09/2015,18182.39,6194.1,1951.13
04/09/2015,17792.16,6042.92,1921.22
07/09/2015,17860.47,6074.52,1921.22
08/09/2015,17427.08,6146.1,1969.41
09/09/2015,18770.51,6229.01,1942.04
10/09/2015,18299.62,6155.81,1952.29
11/09/2015,18264.22,6117.76,1961.05
14/09/2015,17965.7,6084.59,1953.03
15/09/2015,18026.48,6137.6,1978.09
16/09/2015,18171.6,6229.21,1995.31
17/09/2015,18432.27,6186.99,1990.2
18/09/2015,18070.21,6104.11,1958.03
21/09/2015,18070.21,6108.71,1966.97
22/09/2015,18070.21,5935.84,1942.74
23/09/2015,18070.21,6032.24,1938.76
24/09/2015,17571.83,5961.49,1932.24
25/09/2015,17880.51,6109.01,1931.34
28/09/2015,17645.11,5958.86,1881.77
29/09/2015,16930.84,5909.24,1884.09
30/09/2015,17388.15,6061.61,1920.03
01/10/2015,17722.42,6072.47,1923.82
02/10/2015,17725.13,6129.98,1951.36
05/10/2015,18005.49,6298.92,1987.05
06/10/2015,18186.1,6326.16,1979.92
07/10/2015,18322.98,6336.35,1995.83
08/10/2015,18141.17,6374.82,2013.43
09/10/2015,18438.67,6416.16,2014.89
12/10/2015,18438.67,6371.18,2017.46
13/10/2015,18234.74,6342.28,2003.69
14/10/2015,17891,6269.61,1994.24
15/10/2015,18096.9,6338.67,2023.86
16/10/2015,18291.8,6378.04,2033.11
19/10/2015,18131.23,6352.33,2033.66
20/10/2015,18207.15,6345.13,2030.77
21/10/2015,18554.28,6348.42,2018.94
22/10/2015,18435.87,6376.28,2052.51
23/10/2015,18825.3,6444.08,2075.15
26/10/2015,18947.12,6417.02,2071.18
27/10/2015,18777.04,6365.27,2065.89
28/10/2015,18903.02,6437.8,2090.35
29/10/2015,18935.71,6395.8,2089.41
30/10/2015,19083.1,6361.09,2079.36
02/11/2015,18683.24,6361.8,2104.05
03/11/2015,18683.24,6383.61,2109.79
04/11/2015,18926.91,6412.88,2102.31
05/11/2015,19116.41,6364.9,2099.93
06/11/2015,19265.6,6353.83,2099.2
09/11/2015,19642.74,6295.16,2078.58
10/11/2015,19671.26,6275.28,2081.72
11/11/2015,19691.39,6297.2,2075
12/11/2015,19697.77,6178.68,2045.97
13/11/2015,19596.91,6118.28,2023.04
16/11/2015,19393.69,6146.38,2053.19
17/11/2015,19630.63,6268.76,2050.44
18/11/2015,19649.18,6278.97,2083.58
19/11/2015,19859.81,6329.93,2081.24
20/11/2015,19879.81,6334.63,2089.17
23/11/2015,19879.81,6305.49,2086.59
24/11/2015,19924.89,6277.23,2089.14
25/11/2015,19847.58,6337.64,2088.87
26/11/2015,19944.41,6393.13,2088.87
27/11/2015,19883.94,6375.15,2090.11
30/11/2015,19747.47,6356.09,2080.41
01/12/2015,20012.4,6395.65,2102.63
02/12/2015,19938.13,6420.93,2079.51
03/12/2015,19939.9,6275,2049.62
04/12/2015,19504.48,6238.29,2091.69
07/12/2015,19698.15,6223.52,2077.07
08/12/2015,19492.6,6135.22,2063.59
09/12/2015,19301.07,6126.68,2047.62
10/12/2015,19046.55,6088.05,2052.23
11/12/2015,19230.48,5952.78,2012.37
14/12/2015,18883.42,5874.06,2021.94
15/12/2015,18565.9,6017.79,2043.41
16/12/2015,19049.91,6061.19,2073.07
17/12/2015,19353.56,6102.54,2041.89
18/12/2015,18986.8,6052.42,2005.55
21/12/2015,18916.02,6034.84,2021.15
22/12/2015,18886.7,6083.1,2038.97
23/12/2015,18886.7,6240.98,2064.29
24/12/2015,18789.69,6254.64,2060.99
25/12/2015,18769.06,6254.64,2060.99
28/12/2015,18873.35,6254.64,2056.5
29/12/2015,18982.23,6314.57,2078.36
30/12/2015,19033.71,6274.05,2063.36
31/12/2015,19033.71,6242.32,2043.94
01/01/2016,19033.71,6242.32,2043.94
04/01/2016,18450.98,6093.43,2012.66
05/01/2016,18374,6137.24,2016.71
06/01/2016,18191.32,6073.38,1990.26
07/01/2016,17767.34,5954.08,1943.09
08/01/2016,17697.96,5912.44,1922.03
11/01/2016,17697.96,5871.83,1923.67
12/01/2016,17218.96,5929.24,1938.68
13/01/2016,17715.63,5960.97,1890.28
14/01/2016,17240.95,5918.23,1921.84
15/01/2016,17147.11,5804.1,1880.33
18/01/2016,16955.57,5779.92,1880.33
19/01/2016,17048.37,5876.8,1881.33
20/01/2016,16416.19,5673.58,1859.33
21/01/2016,16017.26,5773.79,1868.99
22/01/2016,16958.53,5900.01,1906.9
25/01/2016,17110.91,5877,1877.08
26/01/2016,16708.9,5911.46,1903.63
27/01/2016,17163.92,5990.37,1882.95
28/01/2016,17041.45,5931.78,1893.36
29/01/2016,17518.3,6083.79,1940.24
01/02/2016,17865.23,6060.1,1939.38
02/02/2016,17750.68,5922.01,1903.03
03/02/2016,17191.25,5837.14,1912.53
04/02/2016,17044.99,5898.76,1915.45
05/02/2016,16819.59,5848.06,1880.05
08/02/2016,17004.3,5689.36,1853.44
09/02/2016,16085.44,5632.19,1852.21
10/02/2016,15713.39,5672.3,1851.86
11/02/2016,15713.39,5536.97,1829.08
12/02/2016,14952.61,5707.6,1864.78
15/02/2016,16022.58,5824.28,1864.78
16/02/2016,16054.43,5862.17,1895.58
17/02/2016,15836.36,6030.32,1926.82
18/02/2016,16196.8,5971.95,1917.83
19/02/2016,15967.17,5950.23,1917.78
22/02/2016,16111.05,6037.73,1945.5
23/02/2016,16052.05,5962.31,1921.27
24/02/2016,15915.79,5867.18,1929.8
25/02/2016,16140.34,6012.81,1951.7
26/02/2016,16188.41,6096.01,1948.05
29/02/2016,16026.76,6097.09,1932.23
01/03/2016,16085.51,6152.88,1978.35
02/03/2016,16746.55,6147.06,1986.45
03/03/2016,16960.16,6130.46,1993.4
04/03/2016,17014.78,6199.43,1999.99
07/03/2016,16911.32,6182.4,2001.76
08/03/2016,16783.15,6125.44,1979.26
09/03/2016,16642.2,6146.32,1989.26
10/03/2016,16852.35,6036.7,1989.57
11/03/2016,16938.87,6139.79,2022.19
14/03/2016,17233.75,6174.57,2019.64
15/03/2016,17117.07,6139.97,2015.93
16/03/2016,16974.45,6175.49,2027.22
17/03/2016,16936.38,6201.12,2040.59
18/03/2016,16724.81,6189.64,2049.58
21/03/2016,16724.81,6184.58,2051.6
22/03/2016,17048.55,6192.74,2049.8
23/03/2016,17000.98,6199.11,2036.71
24/03/2016,16892.33,6106.48,2035.94
25/03/2016,17002.75,6106.48,2035.94
28/03/2016,17134.37,6106.48,2037.05
29/03/2016,17103.53,6105.9,2055.01
30/03/2016,16878.96,6203.17,2063.95
31/03/2016,16758.67,6174.9,2059.74
01/04/2016,16164.16,6146.05,2072.78
04/04/2016,16123.27,6164.72,2066.13
05/04/2016,15732.82,6091.23,2045.17
06/04/2016,15715.36,6161.63,2066.66
07/04/2016,15749.84,6136.89,2041.91
08/04/2016,15821.52,6204.41,2047.6
11/04/2016,15751.13,6200.12,2041.99
12/04/2016,15928.79,6242.39,2061.72
13/04/2016,16381.22,6362.89,2082.42
14/04/2016,16911.05,6365.1,2082.78
15/04/2016,16848.03,6343.75,2080.73
18/04/2016,16275.95,6353.52,2094.34
19/04/2016,16874.44,6405.35,2100.8
20/04/2016,16906.54,6410.26,2102.4
21/04/2016,17363.62,6381.44,2091.48
22/04/2016,17572.49,6310.44,2091.58
25/04/2016,17439.3,6260.92,2087.79
26/04/2016,17353.28,6284.52,2091.7
27/04/2016,17290.49,6319.91,2095.15
28/04/2016,16666.05,6322.4,2075.81
29/04/2016,16666.05,6241.89,2065.3
02/05/2016,16147.38,6241.89,2081.43
03/05/2016,16147.38,6185.59,2063.37
04/05/2016,16147.38,6112.02,2051.12
05/05/2016,16147.38,6117.25,2050.63
06/05/2016,16106.72,6125.7,2057.14
09/05/2016,16216.03,6114.81,2058.69
10/05/2016,16565.19,6156.65,2084.39
11/05/2016,16579.01,6162.49,2064.46
12/05/2016,16646.34,6104.19,2064.11
13/05/2016,16412.21,6138.5,2046.61
16/05/2016,16466.4,6151.4,2066.66
17/05/2016,16652.8,6167.77,2047.21
18/05/2016,16644.69,6165.8,2047.63
19/05/2016,16646.66,6053.35,2040.04
20/05/2016,16736.35,6156.32,2052.32
23/05/2016,16654.6,6136.43,2048.04
